Symbol	log2FoldChange	foldChange	pvalue	padj	qvalue
CLU	0.0246036967	1.0172002324	0.4399103568	0.6896920339	0.4431924681
PABPC1L2A	0.0264183373	1.018480485	0.4403204771	0.6896920339	0.4431924681
DNAJC10	-0.0469555487	0.9679768511	0.4404039398	0.6896920339	0.4431924681
SOS1	0.0221139521	1.0154463033	0.4404104275	0.6896920339	0.4431924681
DDAH2	0.0379400089	1.0266468541	0.4406064158	0.6896953927	0.4431946264
SLC14A1	-0.1173224073	0.9218970733	0.4409163414	0.6898770196	0.443311339
ACACA	-0.0161506022	0.9888676836	0.4411716269	0.6899730323	0.4433730362
WNK2	-0.0194717591	0.9865938785	0.4417212984	0.6905291651	0.4437304042
YKT6	0.0223594383	1.0156191044	0.4422421517	0.6907592294	0.4438782423
PNP	0.0418832879	1.0294567984	0.4422567522	0.6907592294	0.4438782423
SLC1A3	0.0447491045	1.0315037774	0.4424678184	0.6907856507	0.4438952205
SLC25A11	-0.0363916858	0.9750906925	0.4428353374	0.6908782747	0.4439547402
SRPR	-0.0238819549	0.98358255	0.443237647	0.6908782747	0.4439547402
BAG6	0.0179417092	1.0125138968	0.4432815386	0.6908782747	0.4439547402
ROCK1	-0.0240093901	0.9834956727	0.4433038508	0.6908782747	0.4439547402
MPP3	-0.0549199442	0.9626478594	0.4438954199	0.6914131761	0.444298465
CCT6A	0.0145609103	1.0101439586	0.4443074719	0.6914131761	0.444298465
NBEA	-0.018018486	0.9875882069	0.4443964747	0.6914131761	0.444298465
SNRNP200	-0.0195357262	0.9865501352	0.4444243771	0.6914131761	0.444298465
ACTN1	-0.0241930471	0.9833704804	0.4457187292	0.693123793	0.4453976984
S100A13	-0.0877604486	0.9409823394	0.4464475574	0.6936318574	0.4457241779
GOLPH3	-0.0277947311	0.9809185607	0.4465677554	0.6936318574	0.4457241779
PTPRS	0.0182596274	1.0127370431	0.4466302938	0.6936318574	0.4457241779
MVP	-0.0589905371	0.9599355574	0.4468427169	0.693658982	0.4457416081
DNAJB4	-0.0395052138	0.972988586	0.4475728676	0.6944894299	0.4462752495
RPL36	0.0409803613	1.0288127031	0.4483035479	0.6953095858	0.4468022773
AP3B2	0.0129594122	1.0090232463	0.4486312825	0.6953095858	0.4468022773
LGALS3BP	-0.0474060741	0.967674618	0.4486876922	0.6953095858	0.4468022773
VPS45	0.0148909686	1.0103750847	0.4490750246	0.6953211448	0.4468097051
HAPLN1	-0.0231844154	0.9840582248	0.4490860008	0.6953211448	0.4468097051
CHMP3	0.0327133107	1.0229341742	0.449519911	0.695690232	0.4470468786
EPHA5	-0.0406450254	0.972220173	0.4501190135	0.6961910159	0.4473686797
SLC39A10	-0.0202218754	0.9860810411	0.4502348307	0.6961910159	0.4473686797
GLIPR2	0.0248177765	1.0173511847	0.4510700192	0.697179465	0.4480038519
RRAGB	-0.0258380855	0.9822498275	0.4515671895	0.6976448373	0.4483028977
AASDHPPT	-0.0188590578	0.9870129661	0.4519211524	0.6976640263	0.4483152284
GBA	-0.0362409196	0.9751925979	0.4521051415	0.6976640263	0.4483152284
RBP1	-0.0337988757	0.9768447001	0.4522972153	0.6976640263	0.4483152284
ERAP1	-0.0696160642	0.9528915516	0.4524265067	0.6976640263	0.4483152284
APOE	0.0473742704	1.0333824376	0.452560026	0.6976640263	0.4483152284
HDAC5	-0.0206316674	0.9858009884	0.4534210706	0.6986886831	0.4489736675
SUGT1	0.0180529827	1.0125919939	0.453924415	0.6990798453	0.4492250262
ANXA7	0.032018209	1.0224414353	0.4540678815	0.6990798453	0.4492250262
BZW2	0.022375007	1.0156300644	0.4547380584	0.6995436682	0.4495230764
STRADA	-0.0270993697	0.9813914654	0.4547623677	0.6995436682	0.4495230764
TNS1	0.0224832974	1.0157063016	0.4570677098	0.7027860464	0.4516066116
TNPO1	-0.0136756995	0.9905655141	0.4574819168	0.7031190755	0.4518206143
GEMIN5	-0.0328300211	0.9775009292	0.4584061555	0.7042353633	0.452537935
AMPD2	0.0264996544	1.0185378931	0.4589517173	0.7045903322	0.4527660361
SND1	0.0123837003	1.0086206728	0.4590332743	0.7045903322	0.4527660361
DLG1	-0.0190155167	0.9869059313	0.460122536	0.7057816292	0.4535315573
NSUN2	-0.0275937288	0.9810552359	0.4604062374	0.7057816292	0.4535315573
PTGDS	-0.0480141626	0.9672668342	0.4605188788	0.7057816292	0.4535315573
STT3B	-0.0478210359	0.9673963262	0.4606028507	0.7057816292	0.4535315573
GPRIN3	-0.0535550136	0.9635590494	0.4609329651	0.7059834222	0.4536612284
PIKFYVE	0.018668013	1.0130237605	0.4618178496	0.7065296395	0.4540122248
FTO	-0.0293182112	0.9798832614	0.4619702037	0.7065296395	0.4540122248
AKT1S1	-0.0328881123	0.9774615701	0.4619776038	0.7065296395	0.4540122248
C19orf70	-0.0227275	0.9843699349	0.4620838873	0.7065296395	0.4540122248
HNRNPAB	0.0398518341	1.028008244	0.462331157	0.7066040621	0.4540600483
FAM3C	-0.0291189262	0.9800186258	0.4636631579	0.7081347315	0.4550436484
EIF4H	0.0265950988	1.0186052787	0.4637307264	0.7081347315	0.4550436484
AP1B1	-0.0208179802	0.9856736881	0.4640193747	0.7082715295	0.4551315541
UBL5	-0.0284292959	0.9804872016	0.4649173893	0.7093379378	0.4558168225
ALDOC	0.0440179978	1.0309811804	0.4652000856	0.7094650255	0.4558984883
HUWE1	0.0145156473	1.0101122668	0.4656364349	0.7096962999	0.4560471041
NEO1	-0.0224319446	0.9845716168	0.4657506634	0.7096962999	0.4560471041
ELAVL1	-0.0170834724	0.9882284723	0.4660729403	0.7098833568	0.4561673058
MKRN2	-0.022918281	0.984239771	0.4673303369	0.7114939404	0.4572022584
PHACTR2	-0.0322994857	0.9778604606	0.4686899394	0.7132586844	0.4583362736
ADRM1	0.0289136483	1.0202435913	0.4692750131	0.7138437352	0.4587122242
DOCK10	0.029122311	1.0203911638	0.4710218188	0.7161947142	0.4602229508
NDUFV3	0.045448159	1.0320037113	0.4713006522	0.7163125675	0.4602986828
SIK3	-0.0174684422	0.9879648078	0.4718385573	0.7167017216	0.4605487512
MAT2A	0.0201737654	1.0140816135	0.4720259389	0.7167017216	0.4605487512
PRKAB2	0.0337599076	1.0236765267	0.4723203102	0.7167017216	0.4605487512
PGM1	0.0828892494	1.0591370254	0.4723624332	0.7167017216	0.4605487512
COMT	0.0273845938	1.0191628489	0.4728531665	0.7170108721	0.4607474096
HID1	-0.0316880061	0.9782750101	0.472969229	0.7170108721	0.4607474096
ACSL1	0.0173533174	1.0121010352	0.4732827828	0.7171806393	0.4608565012
PPP3R1	-0.0192958386	0.9867141898	0.4736923125	0.7174645872	0.4610389646
RAPH1	-0.0179130797	0.9876603648	0.4741793011	0.7174645872	0.4610389646
SRP68	-0.0186883673	0.9871297501	0.4743748255	0.7174645872	0.4610389646
PANK4	-0.0158528408	0.9890717995	0.4744709084	0.7174645872	0.4610389646
BCAR1	0.0211023258	1.0147345159	0.4744784075	0.7174645872	0.4610389646
KIAA1715	0.0216565124	1.0151243837	0.4753641878	0.7184986322	0.4617034364
ILF3	-0.0217303454	0.9850505418	0.4756780756	0.7186096748	0.4617747918
EIF4E	-0.0126510319	0.9912693087	0.4758415947	0.7186096748	0.4617747918
RAD21	0.0435172226	1.0306233776	0.4762919905	0.7189846849	0.4620157713
SACM1L	-0.0157811131	0.9891209752	0.4766249738	0.719013218	0.4620341066
RARS	0.016932259	1.0118056911	0.4768523196	0.719013218	0.4620341066
F3	0.0325602388	1.0228256453	0.4769171429	0.719013218	0.4620341066
IGLON5	-0.0219522365	0.9848990496	0.4773802621	0.7194065958	0.4622868891
TJP1	0.0171888408	1.0119856557	0.4777941276	0.7197254471	0.4624917812
CNOT3	-0.0222859097	0.9846712839	0.4790866329	0.7213670079	0.4635466396
DCPS	-0.0266353512	0.9817071642	0.4796620641	0.7218784447	0.4638752861
CKB	0.0220461016	1.0153985476	0.4798320747	0.7218784447	0.4638752861
NAPB	0.0163524865	1.0113991608	0.4803368416	0.7222599285	0.4641204256
NT5C3A	-0.021187265	0.9854214187	0.4805843718	0.7222599285	0.4641204256
CORO1B	-0.0241591649	0.9833935754	0.4806946348	0.7222599285	0.4641204256
TBC1D17	0.0256354104	1.0179279224	0.4811398623	0.7223437368	0.4641742804
RAB2B	-0.0292167373	0.9799521853	0.481156452	0.7223437368	0.4641742804
RAP1A	0.0218821808	1.0152831833	0.4823883481	0.7238877024	0.4651664246
SORBS1	0.0408972512	1.0287534374	0.4829223151	0.7243834727	0.4654850039
SHANK2	-0.0223720074	0.984612522	0.4833269937	0.7244369267	0.4655193532
GABBR2	0.0194809554	1.0135947488	0.4835378261	0.7244369267	0.4655193532
DPP9	-0.0208544859	0.9856487471	0.4835687748	0.7244369267	0.4655193532
CTNND2	-0.0145688031	0.9899524921	0.4841852197	0.7247768906	0.4657378122
RANGAP1	-0.0203489561	0.9859941854	0.484203111	0.7247768906	0.4657378122
EZR	0.0241717176	1.0168957027	0.4856167999	0.7265872894	0.4669011649
DSTN	-0.0177414725	0.987777853	0.4863842997	0.7271469825	0.4672608208
RPL36A	0.0317963781	1.0222842353	0.4863996117	0.7271469825	0.4672608208
PITPNM3	0.0379682541	1.0266669541	0.4870240464	0.7275816852	0.4675401584
GJA1	0.0488672437	1.0344523872	0.4870993744	0.7275816852	0.4675401584
DDX6	0.0159510351	1.0111177631	0.4875038343	0.7278802528	0.4677320164
UBE2I	-0.0191001953	0.9868480068	0.4881176374	0.7282845115	0.4679917909
DDX5	-0.0171661458	0.9881718437	0.4881839685	0.7282845115	0.4679917909
SLK	0.0204243013	1.0142577325	0.488647806	0.7286709529	0.4682401162
RAB11FIP2	-0.0265815375	0.9817437833	0.4889409575	0.7288026505	0.4683247443
YLPM1	-0.0283851744	0.9805171881	0.48958712	0.7294602065	0.4687472863
RBM4	0.0280368386	1.0196237184	0.4899725475	0.7297288924	0.4689199425
TKT	0.0259531257	1.0181521186	0.4910764126	0.7307744472	0.4695918105
LUM	-0.1915828032	0.8756445109	0.4910853579	0.7307744472	0.4695918105
STAT3	-0.0168879694	0.9883623985	0.492341926	0.7323380321	0.4705965619
PIK3R4	-0.0112138069	0.9922573116	0.4932698495	0.7330892679	0.4710793021
CTBP1	-0.0315905289	0.9783411105	0.4934506629	0.7330892679	0.4710793021
NCS1	0.0159817154	1.0111392657	0.4936711941	0.7330892679	0.4710793021
PFN2	-0.0138980783	0.9904128389	0.4941140417	0.7330892679	0.4710793021
IP6K1	0.043280974	1.0304546217	0.4943881402	0.7330892679	0.4710793021
EBNA1BP2	0.0263443649	1.0184282651	0.4944366338	0.7330892679	0.4710793021
ILK	0.0205317657	1.0143332859	0.4944503501	0.7330892679	0.4710793021
SUPT5H	0.0240061232	1.0167789888	0.4944952903	0.7330892679	0.4710793021
SF3B1	-0.0253747665	0.982565326	0.4949590834	0.7331222416	0.4711004908
CRBN	-0.0205080027	0.9858854928	0.495487904	0.7331222416	0.4711004908
NUMB	-0.0248639798	0.9829132652	0.4955062333	0.7331222416	0.4711004908
PITPNM1	-0.0336490888	0.9769461257	0.4955318532	0.7331222416	0.4711004908
GOT1	0.0201458741	1.0140620087	0.4956979396	0.7331222416	0.4711004908
LGI1	-0.0220327328	0.9848440978	0.4957538261	0.7331222416	0.4711004908
NAA10	-0.0210065756	0.985544845	0.4964473649	0.7337403044	0.4714976547
DMD	0.0295312388	1.0206804318	0.4965842195	0.7337403044	0.4714976547
VPS11	0.0160347069	1.0111764064	0.4971501294	0.7342715485	0.4718390293
ITPA	-0.0759906532	0.9486904614	0.4976898591	0.7347637007	0.4721552838
CKMT1A/CKMT1B	0.018198566	1.0126941804	0.4983896838	0.7352646681	0.4724772028
SDHC	0.0528168212	1.0372882238	0.49844249	0.7352646681	0.4724772028
VCL	0.0213190435	1.014886958	0.4988754009	0.7355982911	0.4726915872
CLIP1	-0.0123399288	0.9914830893	0.5001806963	0.7372174471	0.4737320483
KCNQ2	0.0300175928	1.0210245764	0.5007068315	0.7374610161	0.4738885645
ABHD16A	0.0295560311	1.0206979721	0.5007604876	0.7374610161	0.4738885645
RMND5A	-0.0181088552	0.9875263471	0.5017875717	0.7384671627	0.4745351089
MINK1	0.0295013477	1.0206592846	0.5018587969	0.7384671627	0.4745351089
MYO6	-0.0209320549	0.9855957534	0.5032500989	0.7399379999	0.4754802612
AVEN	-0.0359135411	0.9754139151	0.5032743001	0.7399379999	0.4754802612
PSMD10	0.0208751828	1.0145747651	0.5043829237	0.741261645	0.4763308286
NHLRC2	0.0148440479	1.0103422249	0.504871688	0.7415594543	0.4765221992
GRHPR	0.0176110432	1.012281855	0.5050024052	0.7415594543	0.4765221992
PPP2R1A	-0.0102158864	0.9929438992	0.5058288601	0.7424666189	0.4771051385
CCDC132	-0.0113745969	0.9921467295	0.5061854158	0.7426835914	0.4772445639
RPL27A	-0.0248478688	0.9829242418	0.5074641674	0.7442528885	0.4782529859
PITPNC1	-0.0202917894	0.9860332561	0.5082532908	0.7449381851	0.4786933539
KSR1	0.0173999186	1.0121337281	0.5083843546	0.7449381851	0.4786933539
VPS13D	-0.0147105078	0.9898552615	0.5085595423	0.7449381851	0.4786933539
STUB1	0.0164519987	1.0114689261	0.509782987	0.7464229908	0.4796474822
TBK1	0.0138737981	1.009662972	0.5107776949	0.7474868939	0.4803311407
TNC	-0.087318955	0.9412703429	0.5109297712	0.7474868939	0.4803311407
NHP2L1	-0.0156323662	0.9892229623	0.5112204863	0.7476048049	0.4804069097
TBC1D5	0.0166561457	1.011612063	0.5122415614	0.7487435485	0.4811386603
NAPG	0.0217160223	1.0151662575	0.5124402927	0.7487435485	0.4811386603
CCDC43	0.0253049835	1.0176948085	0.5126304902	0.7487435485	0.4811386603
EIF3K	-0.0179654536	0.9876245106	0.5132222258	0.7493002378	0.481496386
STXBP3	-0.034838266	0.9761411854	0.5137668422	0.7497877049	0.4818096298
DRG1	0.0196582768	1.0137193372	0.5144862235	0.7505297184	0.4822864437
TGFBRAP1	-0.0268754617	0.9815437904	0.5147791627	0.7506437114	0.482359695
EFHD1	-0.0531965158	0.9637985156	0.5153162133	0.7506437114	0.482359695
GPRIN1	0.0268200584	1.0187641223	0.5154819089	0.7506437114	0.482359695
ECHS1	-0.0240669534	0.9834564322	0.5157400399	0.7506437114	0.482359695
PRMT5	0.0134953759	1.0093981698	0.5159574888	0.7506437114	0.482359695
NRGN	-0.0397692977	0.9728104977	0.5160530439	0.7506437114	0.482359695
ENAH	-0.0234344463	0.9838876942	0.51606973	0.7506437114	0.482359695
MACF1	0.0662335174	1.0469797344	0.5162521534	0.7506437114	0.482359695
GYG1	-0.0279780654	0.9807939158	0.5170811205	0.7515419227	0.4829368809
SLC25A18	-0.0352138768	0.9758870766	0.5176562645	0.7515664397	0.4829526353
CAMK1D	-0.0184479832	0.9872942409	0.5178153772	0.7515664397	0.4829526353
CSRP1	-0.0253696445	0.9825688144	0.517939979	0.7515664397	0.4829526353
STK11	-0.0130977367	0.9909624273	0.5179429202	0.7515664397	0.4829526353
EMC2	0.0241104551	1.0168525222	0.5182777443	0.751745705	0.4830678303
UNC13A	-0.0130949566	0.9909643369	0.5194200437	0.7527603166	0.4837198144
ADIRF	0.0877663935	1.0627235803	0.519484048	0.7527603166	0.4837198144
CTTN	0.0141441078	1.0098521646	0.5196119555	0.7527603166	0.4837198144
PCDH10	-0.0224281386	0.9845742143	0.5201491448	0.753195878	0.4839997038
UBE3A	-0.0205435645	0.9858611914	0.5204194718	0.753195878	0.4839997038
CHD2	-0.0246233952	0.98307719	0.5205476852	0.753195878	0.4839997038
MCAM	0.0303945978	1.0212914254	0.521224286	0.7538682965	0.4844317964
MRPS9	0.0259051701	1.0181182756	0.5215753111	0.7540694664	0.4845610671
NLGN2	0.0321408962	1.0225283877	0.5220334429	0.7544252598	0.4847896981
TPI1	-0.0117105538	0.9919157176	0.5227228396	0.7549712952	0.4851405776
AGPS	0.0165901964	1.0115658207	0.5228356581	0.7549712952	0.4851405776
SCAMP3	-0.0233895632	0.983918304	0.5238180368	0.7559337845	0.4857590681
LZTFL1	-0.0155206918	0.9892995379	0.5242680193	0.7559337845	0.4857590681
TXNRD2	-0.0430635749	0.970591698	0.5247150883	0.7559337845	0.4857590681
GSK3A	-0.0209383036	0.9855914846	0.5248708282	0.7559337845	0.4857590681
ARMC10	0.0408562442	1.0287241967	0.5249011432	0.7559337845	0.4857590681
PPIA	0.0110515825	1.007689789	0.5249121994	0.7559337845	0.4857590681
MYL6	-0.0279175181	0.9808350788	0.524989427	0.7559337845	0.4857590681
DNAJC19	-0.0128923847	0.9911034901	0.5255251956	0.7563991286	0.4860580958
CLPTM1	-0.0315250031	0.9783855468	0.5264466527	0.7574190013	0.4867134606
PABPN1	-0.028203918	0.9806403854	0.5275629019	0.7585099512	0.4874144993
LASP1	0.0143455818	1.0099932015	0.5276312899	0.7585099512	0.4874144993
PSD2	-0.0220831001	0.9848097156	0.528206046	0.7590000439	0.4877294303
ORM1	-0.082572016	0.9443725313	0.5283988501	0.7590000439	0.4877294303
VCPIP1	-0.0152923515	0.9894561301	0.5289721203	0.7595168701	0.48806154
DDX17	-0.0159755229	0.9889876956	0.5296894722	0.7601926366	0.4884957841
ARL15	0.0275208759	1.0192591272	0.5298700784	0.7601926366	0.4884957841
RRM2B	-0.0195544119	0.9865373575	0.5303950486	0.7602291424	0.4885192425
FNBP1	-0.0132982154	0.9908247315	0.5304825207	0.7602291424	0.4885192425
SCAI	0.0249291287	1.0174297104	0.5305365263	0.7602291424	0.4885192425
C11orf68	0.02688733	1.0188116275	0.5318424613	0.7617936704	0.4895245999
PGAM2	0.0718921231	1.051094311	0.5323046572	0.7621488814	0.4897528566
NFX1	-0.0139973242	0.9903447088	0.5341403646	0.7643794771	0.4911862257
RDX	-0.0214483756	0.9852430853	0.5342922315	0.7643794771	0.4911862257
SEPT9	0.0217718295	1.0152055276	0.5348155785	0.7644749253	0.4912475602
SESTD1	-0.0168620461	0.9883801582	0.5349826591	0.7644749253	0.4912475602
SNX6	-0.0133768611	0.9907707201	0.5351381171	0.7644749253	0.4912475602
MAP4K3	-0.0173953122	0.9880148889	0.5352183921	0.7644749253	0.4912475602
ZFYVE1	0.0196392471	1.013705966	0.5354539526	0.7645044796	0.4912665517
LINGO1	0.0215626094	1.0150583128	0.535885907	0.7648143029	0.4914656425
LGALS8	-0.0288261971	0.980217496	0.5366441049	0.7655893044	0.4919636543
FAM63A	-0.0451500533	0.9691890073	0.5375035188	0.766508024	0.4925540187
MFI2	0.0426461938	1.0300013253	0.5380035399	0.7669136999	0.4928147039
ALDH2	0.0212933998	1.0148689187	0.5384158685	0.767194097	0.4929948856
ASPH	0.019539382	1.0136357985	0.5393077236	0.7681572781	0.4936138207
SLC3A2	-0.0126581455	0.991264421	0.5403047734	0.7692694613	0.4943285038
MAOA	-0.0165256638	0.9886106382	0.5405261335	0.7692767933	0.4943332153
C1orf198	0.0182952741	1.0127620665	0.5420225105	0.7710979977	0.4955035117
CSNK2A1	0.0183165744	1.0127770193	0.5428702179	0.7719952979	0.496080112
ELMO1	-0.0178439818	0.9877076699	0.5431286902	0.7720239215	0.4960985054
RAB31	-0.0173869536	0.9880206132	0.5433243112	0.7720239215	0.4960985054
ENSA	0.0343326519	1.0240830029	0.5444913212	0.7729863333	0.4967169462
EIF5	-0.0168935546	0.9883585722	0.5446578814	0.7729863333	0.4967169462
DHCR24	-0.1020820604	0.9316874335	0.5448271185	0.7729863333	0.4967169462
ADAM10	-0.0172776836	0.9880954489	0.5451242714	0.7729863333	0.4967169462
MOB2	-0.0155482789	0.9892806208	0.5452553049	0.7729863333	0.4967169462
SNCG	-0.0187730358	0.9870718194	0.5453051424	0.7729863333	0.4967169462
ZNF638	-0.0150029234	0.989654651	0.5462941718	0.7740799137	0.4974196752
DNAJA2	0.0130040167	1.0090544432	0.5467391649	0.7744020497	0.497626678
PTGFRN	-0.025976097	0.9821558678	0.5477029983	0.7751325902	0.4980961195
LETM1	-0.0125115318	0.9913651632	0.5479086803	0.7751325902	0.4980961195
CAP2	0.0148877164	1.010372807	0.5479254654	0.7751325902	0.4980961195
COG4	-0.0187588513	0.9870815243	0.5484745967	0.7751325902	0.4980961195
SLC1A4	-0.0409486302	0.9720155978	0.5484752791	0.7751325902	0.4980961195
USP14	0.0149339352	1.0104051764	0.5485620748	0.7751325902	0.4980961195
MRAS	-0.0124185154	0.9914290826	0.5494305774	0.7758452171	0.4985540498
ALDH4A1	-0.0309563341	0.9787712743	0.5495025147	0.7758452171	0.4985540498
LGALS1	-0.0231355363	0.9840915656	0.5503297582	0.7764151865	0.4989203092
TAOK2	-0.018705814	0.9871178127	0.5503426364	0.7764151865	0.4989203092
RECQL	-0.013155386	0.9909228298	0.5523400364	0.7784240781	0.5002112123
CRP	0.1409040251	1.1025958107	0.5523928032	0.7784240781	0.5002112123
CFDP1	-0.0264781833	0.9818141176	0.5524229334	0.7784240781	0.5002112123
SLC39A6	0.0211542174	1.0147710151	0.5526868835	0.7784877006	0.5002520958
MOSPD2	0.016995336	1.0118499299	0.55328648	0.7788050238	0.500456006
ELAVL3	0.016105964	1.0112263513	0.5534517445	0.7788050238	0.500456006
THRAP3	-0.0144482119	0.9900352432	0.5535688323	0.7788050238	0.500456006
FIS1	0.0165494722	1.0115372668	0.5546169021	0.7799711216	0.5012053343
DNAJA3	-0.0162520275	0.988798166	0.5550929106	0.7802979834	0.501415374
DPP3	-0.0148769167	0.9897410924	0.5554258504	0.7802979834	0.501415374
PDIA3	-0.0113047338	0.9921947758	0.5555152833	0.7802979834	0.501415374
AGT	-0.0474678736	0.9676331675	0.5558793968	0.7802979834	0.501415374
KCNMA1	0.0246709546	1.0172476549	0.5559458651	0.7802979834	0.501415374
CDC42EP4	0.0443215954	1.0311981606	0.5563679599	0.7805824927	0.5015981982
SNX27	-0.0142911762	0.9901430132	0.5566468797	0.7806659826	0.5016518484
EWSR1	-0.0197885151	0.9863772871	0.5575537359	0.7816297054	0.5022711316
IGHG4	-0.1894678547	0.8769291214	0.5589986347	0.7833466491	0.5033744305
ANP32E	-0.0361498073	0.9752541873	0.5598359248	0.7842111104	0.5039299288
ABHD14B	-0.032061241	0.9780219565	0.5601185643	0.7842982495	0.5039859239
HRAS	0.0156036584	1.0108743322	0.5612711201	0.7854752391	0.5047422512
TTC7B	0.0246729008	1.0172490272	0.5614006557	0.7854752391	0.5047422512
AGFG2	0.0170576211	1.0118936152	0.5625977703	0.7868407496	0.5056197211
RIMS2	-0.0319253963	0.9781140517	0.5630638621	0.7871831912	0.5058397722
LRRC7	0.0228271208	1.0159483938	0.5634460007	0.7874080402	0.505984259
OXNAD1	0.0236164691	1.0165044064	0.5637309895	0.7874970006	0.5060414245
RPTOR	0.0231971254	1.0162089852	0.5651068515	0.7885226498	0.5067005013
RPL13A	-0.0128139173	0.9911573972	0.5652011177	0.7885226498	0.5067005013
NAP1L1	0.0162720853	1.0113427972	0.5653902419	0.7885226498	0.5067005013
HMGB3	-0.0248934806	0.9828931664	0.5654560246	0.7885226498	0.5067005013
ASTN1	-0.0156063019	0.9892408342	0.5655733003	0.7885226498	0.5067005013
GTF2I	0.0138137214	1.0096209284	0.5661608611	0.7885331829	0.5067072698
APOD	0.0476165943	1.0335560254	0.5662649442	0.7885331829	0.5067072698
SRSF4	0.0209931262	1.0146577122	0.5664304462	0.7885331829	0.5067072698
CDH9	0.0170419665	1.0118826352	0.5664673456	0.7885331829	0.5067072698
COX7C	-0.0395676992	0.9729464453	0.5671000309	0.7887883074	0.5068712115
MAP2K2	0.0153499031	1.0106965454	0.5672374094	0.7887883074	0.5068712115
